"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","match_num","winner1_id","winner2_id","winner_entry","loser1_id","loser2_id","loser_entry","score","best_of","round","winner1_name","winner1_hand","winner1_ioc","winner1_age","winner2_name","winner2_hand","winner2_ioc","winner2_age","loser1_name","loser1_hand","loser1_ioc","loser1_age","loser2_name","loser2_hand","loser2_ioc","loser2_age","winner1_rank","winner1_rank_points","winner2_rank","winner2_rank_points","loser1_rank","loser1_rank_points","loser2_rank","loser2_rank_points","w_ace","w_df","w_svpt","w_1stIn","w_1stWon","w_2ndWon","w_SvGms","w_bpSaved","w_bpFaced","l_ace","l_df","l_svpt","l_1stIn","l_1stWon","l_2ndWon","l_SvGms","l_bpSaved","l_bpFaced","w_1st_Per","l_1st_Per","w_first_won_per","l_first_won_per","w_per_pair_mean_age","l_per_pair_mean_age","w_age_diff","l_age_diff"
"1046","2019-0329","Tokyo","Hard",32,"A",2019-09-30,265,106298,105526,"",104330,110749,"","3-6 6-4 (11-9)",3,"QF","Lucas Pouille","R","FRA",25.59890486,"Jan Lennard Struff","R","GER",29.43189596,"Rajeev Ram","R","USA",35.53456537,"Joe Salisbury","U","GBR",27.44421629,254,225,49,1795,17,3865,24,3385,3,1,63,38,27,18,10,4,7,6,5,58,47,36,4,9,6,8,60.3174603174603,81.0344827586207,71.0526315789474,76.5957446808511,27.51540041,31.48939083,3.8329911,8.09034908
"1047","2019-0329","Tokyo","Hard",32,"A",2019-09-30,264,104693,105572,"",106207,103946,"","7-6(6) 7-6(6)",3,"QF","Dominic Inglot","R","GBR",33.5687885,"Austin Krajicek","L","USA",29.28952772,"Mate Pavic","L","CRO",26.23956194,"Bruno Soares","R","BRA",37.58795346,46,1870,42,2045,18,3810,21,3620,5,1,80,59,44,16,12,4,4,5,0,73,56,51,7,12,0,0,73.75,76.7123287671233,74.5762711864407,91.0714285714286,31.42915811,31.9137577,4.27926078,11.34839152
"1048","2019-0329","Tokyo","Hard",32,"A",2019-09-30,263,103917,104273,"",104690,104677,"Q","7-6(5) 6-3",3,"QF","Nicolas Mahut","R","FRA",37.68925394,"Edouard Roger Vasselin","R","FRA",35.8384668,"Divij Sharan","L","IND",33.5797399,"Artem Sitak","R","NZL",33.63997262,7,4870,28,3210,45,1900,56,1480,8,1,64,43,34,10,11,7,9,4,2,62,40,31,8,10,8,11,67.1875,64.5161290322581,79.0697674418605,77.5,36.76386037,33.60985626,1.85078714,0.0602327200000019
"1049","2019-0329","Tokyo","Hard",32,"A",2019-09-30,262,105254,105015,"",104719,104547,"","6-4 7-6(3)",3,"R32","Nikola Mektic","R","CRO",30.7652293,"Franco Skugor","R","CRO",32.02737851,"Marcel Granollers","R","ESP",33.46748802,"Horacio Zeballos","L","ARG",34.4257358,16,3960,31,3100,9,4410,3,5790,6,1,63,36,30,19,11,5,5,2,1,62,41,34,12,11,1,2,57.1428571428571,66.1290322580645,83.3333333333333,82.9268292682927,31.396303905,33.94661191,1.26214921,0.958247780000001
"1050","2019-0329","Tokyo","Hard",32,"A",2019-09-30,261,103523,133430,"",104802,106034,"WC","6-3 7-6(3)",3,"R32","Rohan Bopanna","R","IND",39.57289528,"Denis Shapovalov","L","CAN",20.45995893,"Fabrice Martin","R","FRA",33.0513347,"Yasutaka Uchiyama","R","JPN",27.15126626,43,1930,69,1185,29,3153,212,302,7,6,71,42,30,14,11,4,6,1,0,67,46,31,5,10,9,12,59.1549295774648,68.6567164179104,71.4285714285714,67.3913043478261,30.016427105,30.10130048,19.11293635,5.90006844
"1051","2019-0329","Tokyo","Hard",32,"A",2019-09-30,260,104330,110749,"",105428,104667,"","3-6 7-6(4) (10-7)",3,"R32","Rajeev Ram","R","USA",35.53456537,"Joe Salisbury","U","GBR",27.44421629,"Marcus Daniell","R","NZL",29.88911704,"Philipp Oswald","R","AUT",33.68377823,17,3865,24,3385,47,1845,48,1835,3,0,69,50,34,10,10,0,3,5,6,80,61,41,5,11,8,10,72.463768115942,76.25,68,67.2131147540984,31.48939083,31.786447635,8.09034908,3.79466119
"1052","2019-0329","Tokyo","Hard",32,"A",2019-09-30,259,106298,105526,"",103594,103781,"","6-4 6-7(4) (10-8)",3,"R32","Lucas Pouille","R","FRA",25.59890486,"Jan Lennard Struff","R","GER",29.43189596,"Oliver Marach","R","AUT",39.20602327,"Jurgen Melzer","L","AUT",38.35728953,254,225,49,1795,11,4100,36,2448,3,2,66,41,32,17,11,0,1,4,3,78,54,38,13,11,3,5,62.1212121212121,69.2307692307692,78.0487804878049,70.3703703703704,27.51540041,38.7816564,3.8329911,0.84873374
"1053","2019-0329","Tokyo","Hard",32,"A",2019-09-30,258,104693,105572,"",103828,104486,"","6-1 6-3",3,"R32","Dominic Inglot","R","GBR",33.5687885,"Austin Krajicek","L","USA",29.28952772,"Jean Julien Rojer","R","AHO",38.0971937,"Horia Tecau","R","ROU",34.69404517,46,1870,42,2045,19,3730,20,3685,5,2,41,29,24,8,8,3,3,3,3,45,26,16,9,8,0,4,70.7317073170732,57.7777777777778,82.7586206896552,61.5384615384615,31.42915811,36.395619435,4.27926078,3.40314853
"1054","2019-0329","Tokyo","Hard",32,"A",2019-09-30,257,106207,103946,"",104925,105936,"","6-2 4-6 (10-4)",3,"R32","Mate Pavic","L","CRO",26.23956194,"Bruno Soares","R","BRA",37.58795346,"Novak Djokovic","R","SRB",32.35865845,"Filip Krajinovic","R","SRB",27.58932238,18,3810,21,3620,154,450,59,1383,2,3,59,37,24,14,9,3,5,1,7,62,38,23,10,9,5,8,62.7118644067797,61.2903225806452,64.8648648648649,60.5263157894737,31.9137577,29.973990415,11.34839152,4.76933607
"1055","2019-0329","Tokyo","Hard",32,"A",2019-09-30,256,104690,104677,"Q",106382,110758,"WC","6-2 6-3",3,"R32","Divij Sharan","L","IND",33.5797399,"Artem Sitak","R","NZL",33.63997262,"Luke Bambridge","R","GBR",24.6899384,"Ben Mclachlan","R","NZL",27.38945927,45,1900,56,1480,50,1750,39,2180,3,1,41,29,23,9,8,3,3,1,3,52,31,21,9,9,4,8,70.7317073170732,59.6153846153846,79.3103448275862,67.741935483871,33.60985626,26.039698835,0.0602327200000019,2.69952087
"1056","2019-0329","Tokyo","Hard",32,"A",2019-09-30,255,103917,104273,"",128034,105332,"","6-4 6-4",3,"R32","Nicolas Mahut","R","FRA",37.68925394,"Edouard Roger Vasselin","R","FRA",35.8384668,"Hubert Hurkacz","R","POL",22.63107461,"Benoit Paire","R","FRA",30.39561944,7,4870,28,3210,626,54,117,758,4,3,57,41,31,7,10,3,4,4,5,64,38,24,13,10,9,12,71.9298245614035,59.375,75.609756097561,63.1578947368421,36.76386037,26.513347025,1.85078714,7.76454483
"1057","2019-0329","Tokyo","Hard",32,"A",2019-09-30,242,104690,104677,"",104136,103529,"","7-6(4) 7-6(5)",3,"QF","Divij Sharan","L","IND",33.5797399,"Artem Sitak","R","NZL",33.63997262,"Santiago Gonzalez","R","MEX",36.59685147,"Aisam Ul Haq Qureshi","R","PAK",39.53730322,45,1900,56,1480,59,1415,55,1525,6,3,80,58,44,13,12,6,7,5,2,70,55,44,8,12,0,1,72.5,78.5714285714286,75.8620689655172,80,33.60985626,38.067077345,0.0602327200000019,2.94045175
"1058","2019-0329","Tokyo","Hard",32,"A",2019-09-30,240,104136,103529,"",103175,106415,"WC","7-6(4) 6-4",3,"R32","Santiago Gonzalez","R","MEX",36.59685147,"Aisam Ul Haq Qureshi","R","PAK",39.53730322,"Toshihide Matsui","R","JPN",41.44832307,"Yoshihito Nishioka","L","JPN",24.00821355,59,1415,55,1525,161,443,277,195,6,4,62,43,36,11,11,0,1,2,0,61,40,29,14,11,5,7,69.3548387096774,65.5737704918033,83.7209302325581,72.5,38.067077345,32.72826831,2.94045175,17.44010952
"1059","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,237,106207,103946,"",103997,104249,"","6-4 6-2",3,"F","Mate Pavic","L","CRO",26.2587269,"Bruno Soares","R","BRA",37.60711841,"Lukasz Kubot","R","POL",37.39356605,"Marcelo Melo","R","BRA",36.03832991,23,3600,21,3620,5,5350,6,5170,4,2,47,29,26,10,9,1,1,0,2,51,36,21,8,9,6,9,61.7021276595745,70.5882352941177,89.6551724137931,58.3333333333333,31.932922655,36.71594798,11.34839151,1.35523614
"1060","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,236,106207,103946,"",104679,105439,"","7-5 6-4",3,"SF","Mate Pavic","L","CRO",26.2587269,"Bruno Soares","R","BRA",37.60711841,"Jamie Murray","L","GBR",33.64544832,"Neal Skupski","R","GBR",29.84804928,23,3600,21,3620,10,4125,31,3215,6,3,65,44,29,11,11,2,5,2,2,64,42,24,9,11,4,9,67.6923076923077,65.625,65.9090909090909,57.1428571428571,31.932922655,31.7467488,11.34839151,3.79739904
"1061","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,235,103997,104249,"",103917,104273,"","6-2 6-4",3,"SF","Lukasz Kubot","R","POL",37.39356605,"Marcelo Melo","R","BRA",36.03832991,"Nicolas Mahut","R","FRA",37.70841889,"Edouard Roger Vasselin","R","FRA",35.85763176,5,5350,6,5170,4,5370,22,3620,4,1,45,33,28,8,9,0,0,6,3,49,30,22,10,9,5,8,73.3333333333333,61.2244897959184,84.8484848484848,73.3333333333333,36.71594798,36.783025325,1.35523614,1.85078713
"1062","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,234,106207,103946,"",108701,104857,"","6-4 6-2",3,"QF","Mate Pavic","L","CRO",26.2587269,"Bruno Soares","R","BRA",37.60711841,"Juan Sebastian Cabal","R","COL",33.45106092,"Robert Farah","R","COL",32.7118412,23,3600,21,3620,1,8520,1,8520,3,1,47,32,26,10,9,3,3,2,1,46,31,21,7,9,2,5,68.0851063829787,67.3913043478261,81.25,67.741935483871,31.932922655,33.08145106,11.34839151,0.739219720000001
"1063","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,233,104679,105439,"",104071,105030,"","6-3 7-6(5)",3,"QF","Jamie Murray","L","GBR",33.64544832,"Neal Skupski","R","GBR",29.84804928,"Raven Klaasen","R","RSA",36.97467488,"Michael Venus","R","NZL",31.97535934,10,4125,31,3215,9,4200,13,4020,7,2,64,53,41,5,11,5,6,4,4,59,31,23,15,10,5,7,82.8125,52.5423728813559,77.3584905660377,74.1935483870968,31.7467488,34.47501711,3.79739904,4.99931554
"1064","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,232,103917,104273,"",104330,110749,"","6-3 3-6 (18-16)",3,"QF","Nicolas Mahut","R","FRA",37.70841889,"Edouard Roger Vasselin","R","FRA",35.85763176,"Rajeev Ram","R","USA",35.55373032,"Joe Salisbury","U","GBR",27.46338125,4,5370,22,3620,16,3910,29,3295,3,2,64,46,39,11,9,4,5,4,0,66,53,38,11,9,0,1,71.875,80.3030303030303,84.7826086956522,71.6981132075472,36.783025325,31.508555785,1.85078713,8.09034907
"1065","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,231,103997,104249,"",104471,104583,"","6-4 7-6(2)",3,"QF","Lukasz Kubot","R","POL",37.39356605,"Marcelo Melo","R","BRA",36.03832991,"Ivan Dodig","R","CRO",34.75975359,"Filip Polasek","R","SVK",34.21218344,5,5350,6,5170,18,3860,25,3490,1,2,67,45,30,18,11,6,6,6,2,63,42,32,12,11,6,7,67.1641791044776,66.6666666666667,66.6666666666667,76.1904761904762,36.71594798,34.485968515,1.35523614,0.547570150000006
"1066","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,230,108701,104857,"",104545,105023,"","6-0 6-4",3,"R32","Juan Sebastian Cabal","R","COL",33.45106092,"Robert Farah","R","COL",32.7118412,"John Isner","R","USA",34.4476386,"Sam Querrey","R","USA",32,1,8520,1,8520,155,470,94,925,1,0,38,22,18,14,8,0,0,2,4,45,30,17,6,8,2,6,57.8947368421053,66.6666666666667,81.8181818181818,56.6666666666667,33.08145106,33.2238193,0.739219720000001,2.4476386
"1067","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,229,106207,103946,"",128034,105332,"","6-1 7-5",3,"R32","Mate Pavic","L","CRO",26.2587269,"Bruno Soares","R","BRA",37.60711841,"Hubert Hurkacz","R","POL",22.65023956,"Benoit Paire","R","FRA",30.41478439,23,3600,21,3620,625,54,116,758,8,2,46,32,29,11,10,1,1,2,2,49,28,19,10,9,0,3,69.5652173913043,57.1428571428571,90.625,67.8571428571429,31.932922655,26.532511975,11.34839151,7.76454483
"1068","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,228,104071,105030,"",105573,105188,"","6-7(3) 6-1 (10-8)",3,"R32","Raven Klaasen","R","RSA",36.97467488,"Michael Venus","R","NZL",31.97535934,"Henri Kontinen","R","FIN",29.30047912,"John Peers","R","AUS",31.20054757,9,4200,13,4020,27,3365,30,3250,4,3,68,44,35,13,10,0,0,7,6,63,41,32,10,9,1,3,64.7058823529412,65.0793650793651,79.5454545454545,78.0487804878049,34.47501711,30.250513345,4.99931554,1.90006845
"1069","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,227,104679,105439,"",104925,105936,"","6-3 6-2",3,"R32","Jamie Murray","L","GBR",33.64544832,"Neal Skupski","R","GBR",29.84804928,"Novak Djokovic","R","SRB",32.37782341,"Filip Krajinovic","R","SRB",27.60848734,10,4125,31,3215,159,450,112,818,1,4,50,31,26,10,9,3,3,5,3,45,32,18,8,8,4,7,62,71.1111111111111,83.8709677419355,56.25,31.7467488,29.993155375,3.79739904,4.76933607
"1070","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,225,104330,110749,"",104719,104547,"","7-6(6) 6-3",3,"R32","Rajeev Ram","R","USA",35.55373032,"Joe Salisbury","U","GBR",27.46338125,"Marcel Granollers","R","ESP",33.48665298,"Horacio Zeballos","L","ARG",34.44490075,16,3910,29,3295,8,4385,3,5790,7,2,61,46,38,10,11,0,1,1,2,59,45,33,8,10,0,2,75.4098360655738,76.271186440678,82.6086956521739,73.3333333333333,31.508555785,33.965776865,8.09034907,0.95824777
"1071","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,224,104471,104583,"",103828,104486,"","7-6(3) 6-7(4) (10-7)",3,"R32","Ivan Dodig","R","CRO",34.75975359,"Filip Polasek","R","SVK",34.21218344,"Jean Julien Rojer","R","AHO",38.11635866,"Horia Tecau","R","ROU",34.71321013,18,3860,25,3490,19,3730,20,3685,11,5,74,46,41,19,12,1,2,6,2,81,60,44,13,12,4,5,62.1621621621622,74.0740740740741,89.1304347826087,73.3333333333333,34.485968515,36.414784395,0.547570150000006,3.40314853
"1072","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,223,103997,104249,"",103523,133430,"","6-4 3-6 (10-7)",3,"R32","Lukasz Kubot","R","POL",37.39356605,"Marcelo Melo","R","BRA",36.03832991,"Rohan Bopanna","R","IND",39.59206023,"Denis Shapovalov","L","CAN",20.47912389,5,5350,6,5170,44,1930,62,1275,2,3,59,43,31,8,9,3,5,7,8,67,39,31,10,10,5,7,72.8813559322034,58.2089552238806,72.0930232558139,79.4871794871795,36.71594798,30.03559206,1.35523614,19.11293634
"1073","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,222,108701,104857,"",103594,103781,"","6-3 6-3",3,"R64","Juan Sebastian Cabal","R","COL",33.45106092,"Robert Farah","R","COL",32.7118412,"Oliver Marach","R","AUT",39.22518823,"Jurgen Melzer","L","AUT",38.37645448,1,8520,1,8520,17,3890,36,2448,4,0,50,35,28,7,9,3,4,3,6,49,28,21,6,9,5,9,70,57.1428571428571,80,75,33.08145106,38.800821355,0.739219720000001,0.848733750000001
"1074","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,221,104545,105023,"",200282,105077,"","7-6(4) 7-6(4)",3,"R64","John Isner","R","USA",34.4476386,"Sam Querrey","R","USA",32,"Alex De Minaur","R","AUS",20.63518138,"Albert Ramos","L","ESP",31.72073922,155,470,94,925,137,540,290,180,2,3,78,53,45,12,12,3,4,8,2,74,52,42,11,12,5,6,67.948717948718,70.2702702702703,84.9056603773585,80.7692307692308,33.2238193,26.1779603,2.4476386,11.08555784
"1075","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,220,128034,105332,"",104871,104802,"","6-4 7-6(4)",3,"R64","Hubert Hurkacz","R","POL",22.65023956,"Benoit Paire","R","FRA",30.41478439,"Jeremy Chardy","R","FRA",32.64887064,"Fabrice Martin","R","FRA",33.07049966,625,54,116,758,33,2920,32,3043,9,2,64,37,32,15,11,2,3,5,2,61,46,37,7,11,3,5,57.8125,75.4098360655738,86.4864864864865,80.4347826086957,26.532511975,32.85968515,7.76454483,0.421629020000005
"1076","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,219,106207,103946,"",105173,104792,"","6-3 6-3",3,"R64","Mate Pavic","L","CRO",26.2587269,"Bruno Soares","R","BRA",37.60711841,"Adrian Mannarino","L","FRA",31.27173169,"Gael Monfils","R","FRA",33.09787817,23,3600,21,3620,189,360,431,90,1,4,48,27,22,14,9,0,0,1,6,51,37,22,5,9,4,7,56.25,72.5490196078431,81.4814814814815,59.4594594594595,31.932922655,32.18480493,11.34839151,1.82614648
"1077","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,218,104071,105030,"",105323,126774,"","6-4 7-6(8)",3,"R64","Raven Klaasen","R","RSA",36.97467488,"Michael Venus","R","NZL",31.97535934,"Wesley Koolhof","R","NED",30.47227926,"Stefanos Tsitsipas","R","GRE",21.15263518,9,4200,13,4020,15,3970,73,1140,4,1,59,41,35,12,11,0,1,8,3,68,42,29,15,11,7,9,69.4915254237288,61.7647058823529,85.3658536585366,69.0476190476191,34.47501711,25.81245722,4.99931554,9.31964408
"1078","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,217,105573,105188,"",104655,105550,"","7-6(2) 7-6(7)",3,"R64","Henri Kontinen","R","FIN",29.30047912,"John Peers","R","AUS",31.20054757,"Pablo Cuevas","R","URU",33.76317591,"Guido Pella","L","ARG",29.3908282,27,3365,30,3250,130,604,57,1440,7,4,69,39,33,22,12,2,3,7,1,77,61,40,13,12,4,5,56.5217391304348,79.2207792207792,84.6153846153846,65.5737704918033,30.250513345,31.577002055,1.90006845,4.37234771
"1079","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,216,104679,105439,"",106321,104810,"WC","6-3 6-4",3,"R64","Jamie Murray","L","GBR",33.64544832,"Neal Skupski","R","GBR",29.84804928,"Xin Gao","U","CHN",25.40451745,"Zhe Li","R","CHN",33.045859,10,4125,31,3215,223,281,154,477,2,3,46,30,28,12,10,0,0,2,0,47,30,22,9,9,1,3,65.2173913043478,63.8297872340426,93.3333333333333,73.3333333333333,31.7467488,29.225188225,3.79739904,7.64134155
"1080","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,215,104925,105936,"",105906,105617,"","6-3 3-6 (10-3)",3,"R64","Novak Djokovic","R","SRB",32.37782341,"Filip Krajinovic","R","SRB",27.60848734,"Kevin Krawietz","R","GER",27.70157426,"Andreas Mies","U","GER",29.12799452,159,450,51,1591,12,4065,14,4020,6,2,59,43,33,6,9,7,8,5,2,50,37,29,7,9,0,1,72.8813559322034,74,76.7441860465116,78.3783783783784,29.993155375,28.41478439,4.76933607,1.42642026
"1081","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,214,103917,104273,"",105001,105585,"WC","6-4 6-3",3,"R64","Nicolas Mahut","R","FRA",37.70841889,"Edouard Roger Vasselin","R","FRA",35.85763176,"Mao Xin Gong","R","CHN",32.12046543,"Ze Zhang","R","CHN",29.25941136,4,5370,22,3620,96,922,95,922,3,3,53,34,29,11,10,2,2,1,1,49,38,24,8,9,2,4,64.1509433962264,77.5510204081633,85.2941176470588,63.1578947368421,36.783025325,30.689938395,1.85078713,2.86105407
"1082","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,213,200000,126610,"",105254,105015,"","6-7(4) 7-6(5) (10-4)",3,"R64","Felix Auger Aliassime","R","CAN",19.16221766,"Matteo Berrettini","R","ITA",23.48528405,"Nikola Mektic","R","CRO",30.78439425,"Franco Skugor","R","CRO",32.04654346,48,1735,204,330,11,4080,28,3310,5,1,82,59,44,15,12,1,1,5,3,77,57,44,13,12,0,0,71.9512195121951,74.025974025974,74.5762711864407,77.1929824561403,21.323750855,31.415468855,4.32306639,1.26214921
"1083","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,212,104330,110749,"",105526,104269,"","6-3 6-3",3,"R64","Rajeev Ram","R","USA",35.55373032,"Joe Salisbury","U","GBR",27.46338125,"Jan Lennard Struff","R","GER",29.45106092,"Fernando Verdasco","L","ESP",35.89322382,16,3910,29,3295,56,1475,188,360,5,1,46,32,25,11,9,2,2,1,2,47,34,25,5,9,1,4,69.5652173913043,72.3404255319149,78.125,73.5294117647059,31.508555785,32.67214237,8.09034907,6.4421629
"1084","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,211,104719,104547,"",105430,105932,"","6-2 6-3",3,"R64","Marcel Granollers","R","ESP",33.48665298,"Horacio Zeballos","L","ARG",34.44490075,"Radu Albot","R","MDA",29.9028063,"Nikoloz Basilashvili","R","GEO",27.61943874,8,4385,3,5790,108,810,187,360,3,0,39,31,26,6,8,2,2,0,9,54,32,17,8,9,6,10,79.4871794871795,59.2592592592593,83.8709677419355,53.125,33.965776865,28.76112252,0.95824777,2.28336756
"1085","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,210,103828,104486,"",106043,105311,"","7-5 6-3",3,"R64","Jean Julien Rojer","R","AHO",38.11635866,"Horia Tecau","R","ROU",34.71321013,"Diego Sebastian Schwartzman","R","ARG",27.14031485,"Joao Sousa","R","POR",30.52156057,19,3730,20,3685,41,2055,40,2115,5,3,58,43,36,7,11,1,2,5,2,55,39,25,9,10,4,7,74.1379310344828,70.9090909090909,83.7209302325581,64.1025641025641,36.414784395,28.83093771,3.40314853,3.38124572
"1086","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,209,104471,104583,"",106426,105583,"","6-2 6-3",3,"R64","Ivan Dodig","R","CRO",34.75975359,"Filip Polasek","R","SVK",34.21218344,"Christian Garin","R","CHI",23.35386721,"Dusan Lajovic","R","SRB",29.27036277,18,3860,25,3490,341,135,112,790,6,1,44,30,28,8,9,1,1,1,3,48,36,25,2,8,4,7,68.1818181818182,75,93.3333333333333,69.4444444444444,34.485968515,26.31211499,0.547570150000006,5.91649556
"1087","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,208,103523,133430,"",111575,126094,"","6-1 6-4",3,"R64","Rohan Bopanna","R","IND",39.59206023,"Denis Shapovalov","L","CAN",20.47912389,"Karen Khachanov","R","RUS",23.37850787,"Andrey Rublev","R","RUS",21.96303901,44,1930,62,1275,190,360,160,450,4,1,49,30,23,12,9,0,1,5,1,45,32,21,3,8,3,7,61.2244897959184,71.1111111111111,76.6666666666667,65.625,30.03559206,22.67077344,19.11293634,1.41546886
"1088","2019-5014","Shanghai Masters","Hard",64,"M",2019-10-07,207,103997,104249,"",106432,132495,"WC","6-4 7-5",3,"R64","Lukasz Kubot","R","POL",37.39356605,"Marcelo Melo","R","BRA",36.03832991,"Borna Coric","R","CRO",22.89390828,"Runhao Hua","R","CHN",23.58658453,5,5350,6,5170,119,559,316,150,2,1,58,42,31,9,11,9,11,7,0,63,46,26,10,11,5,9,72.4137931034483,73.015873015873,73.8095238095238,56.5217391304348,36.71594798,23.240246405,1.35523614,0.692676249999998
"1089","2019-7485","Antwerp","Hard",32,"A",2019-10-14,269,105906,105617,"",104330,110749,"","7-6(1) 6-3",3,"F","Kevin Krawietz","R","GER",27.72073922,"Andreas Mies","U","GER",29.14715948,"Rajeev Ram","R","USA",35.57289528,"Joe Salisbury","U","GBR",27.4825462,13,4020,16,3975,14,4000,28,3430,3,0,60,46,36,12,11,1,1,2,1,51,28,25,14,10,1,2,76.6666666666667,54.9019607843137,78.2608695652174,89.2857142857143,28.43394935,31.52772074,1.42642026,8.09034908
"1090","2019-7485","Antwerp","Hard",32,"A",2019-10-14,268,105906,105617,"",103893,206173,"Alt","6-1 7-5",3,"SF","Kevin Krawietz","R","GER",27.72073922,"Andreas Mies","U","GER",29.14715948,"Paolo Lorenzi","R","ITA",37.82888433,"Jannik Sinner","U","ITA",18.16016427,13,4020,16,3975,290,179,1004,23,1,1,56,38,31,7,10,3,4,3,3,53,38,25,3,9,5,9,67.8571428571429,71.6981132075472,81.5789473684211,65.7894736842105,28.43394935,27.9945243,1.42642026,19.66872006
"1091","2019-7485","Antwerp","Hard",32,"A",2019-10-14,267,104330,110749,"",105695,126115,"","6-7(5) 6-4 (10-4)",3,"SF","Rajeev Ram","R","USA",35.57289528,"Joe Salisbury","U","GBR",27.4825462,"Sander Gille","R","BEL",28.74469541,"Joran Vliegen","U","BEL",26.2696783,14,4000,28,3430,45,1854,38,2181,8,2,73,47,38,16,11,5,5,8,2,74,57,38,13,11,6,7,64.3835616438356,77.027027027027,80.8510638297872,66.6666666666667,31.52772074,27.507186855,8.09034908,2.47501711
"1092","2019-7485","Antwerp","Hard",32,"A",2019-10-14,266,105906,105617,"",122644,105801,"","6-4 6-3",3,"QF","Kevin Krawietz","R","GER",27.72073922,"Andreas Mies","U","GER",29.14715948,"Sander Arends","U","NED",28.18069815,"David Pel","L","NED",28.26557153,13,4020,16,3975,77,1066,98,901,6,0,52,34,29,11,10,2,2,3,4,53,42,29,4,9,7,9,65.3846153846154,79.2452830188679,85.2941176470588,69.0476190476191,28.43394935,28.22313484,1.42642026,0.0848733799999977
"1093","2019-7485","Antwerp","Hard",32,"A",2019-10-14,265,103893,206173,"Alt",104655,104216,"","6-3 6-3",3,"QF","Paolo Lorenzi","R","ITA",37.82888433,"Jannik Sinner","U","ITA",18.16016427,"Pablo Cuevas","R","URU",33.78234086,"Maximo Gonzalez","R","ARG",36.23545517,290,179,1004,23,134,584,35,2695,1,1,50,29,24,12,9,11,11,2,1,51,37,20,9,9,2,5,58,72.5490196078431,82.7586206896552,54.0540540540541,27.9945243,35.008898015,19.66872006,2.45311431
"1094","2019-7485","Antwerp","Hard",32,"A",2019-10-14,264,105695,126115,"",104136,103529,"","6-4 6-2",3,"QF","Sander Gille","R","BEL",28.74469541,"Joran Vliegen","U","BEL",26.2696783,"Santiago Gonzalez","R","MEX",36.63518138,"Aisam Ul Haq Qureshi","R","PAK",39.57563313,45,1854,38,2181,57,1458,54,1550,5,2,45,33,29,7,9,0,0,4,8,53,30,25,7,9,4,7,73.3333333333333,56.6037735849057,87.8787878787879,83.3333333333333,27.507186855,38.105407255,2.47501711,2.94045175
"1095","2019-7485","Antwerp","Hard",32,"A",2019-10-14,262,105906,105617,"",105074,106293,"WC","6-3 6-4",3,"R32","Kevin Krawietz","R","GER",27.72073922,"Andreas Mies","U","GER",29.14715948,"Ruben Bemelmans","L","BEL",31.74811773,"Kimmer Coppejans","R","BEL",25.68104038,13,4020,16,3975,206,316,261,213,5,1,49,38,34,6,10,2,2,2,2,55,42,28,4,9,9,11,77.5510204081633,76.3636363636364,89.4736842105263,66.6666666666667,28.43394935,28.714579055,1.42642026,6.06707735
"1096","2019-7485","Antwerp","Hard",32,"A",2019-10-14,261,122644,105801,"",126952,111815,"","6-2 6-0",3,"R32","Sander Arends","U","NED",28.18069815,"David Pel","L","NED",28.26557153,"Soon Woo Kwon","R","KOR",21.86447639,"Cameron Norrie","L","GBR",24.14236824,77,1066,98,901,272,194,147,495,4,2,39,22,20,8,7,1,1,1,3,40,24,13,4,7,1,6,56.4102564102564,60,90.9090909090909,54.1666666666667,28.22313484,23.003422315,0.0848733799999977,2.27789185
